,DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
71284,WEEKENDS/HOLIDAY,8,TE31,NS14,4
71285,WEEKENDS/HOLIDAY,8,NS14,TE31,20
71286,WEEKENDS/HOLIDAY,8,EW8/CC9,TE31,14
71287,WEEKENDS/HOLIDAY,8,EW21/CC22,TE31,2
71288,WEEKENDS/HOLIDAY,8,TE31,EW21/CC22,1
71289,WEEKENDS/HOLIDAY,8,CC5,TE31,1
71290,WEEKENDS/HOLIDAY,8,EW15,TE31,1
71291,WEEKENDS/HOLIDAY,8,TE31,EW15,1
71292,WEEKENDS/HOLIDAY,8,TE31,CC17/TE9,1
71293,WEEKENDS/HOLIDAY,8,CC17/TE9,TE31,2
71294,WEEKENDS/HOLIDAY,8,TE31,NS19,2
71295,WEEKENDS/HOLIDAY,8,NS19,TE31,11
71296,WEEKENDS/HOLIDAY,8,TE31,EW23,4
71297,WEEKENDS/HOLIDAY,8,EW23,TE31,14
71298,WEEKENDS/HOLIDAY,8,TE31,NS23,6
71299,WEEKENDS/HOLIDAY,8,NS23,TE31,8
71300,WEEKENDS/HOLIDAY,8,EW1,TE31,4
71301,WEEKENDS/HOLIDAY,8,TE31,EW1,1
71302,WEEKENDS/HOLIDAY,8,EW2/DT32,TE31,1
71303,WEEKENDS/HOLIDAY,8,EW32,TE31,2
71304,WEEKENDS/HOLIDAY,8,EW17,TE31,5
71305,WEEKENDS/HOLIDAY,8,TE31,EW17,5
71306,WEEKENDS/HOLIDAY,8,EW29,TE31,1
71307,WEEKENDS/HOLIDAY,8,TE8,TE31,1
71308,WEEKENDS/HOLIDAY,8,EW6,TE31,7
71309,WEEKENDS/HOLIDAY,8,TE31,EW6,1
71310,WEEKENDS/HOLIDAY,8,CC11,TE31,1
71311,WEEKENDS/HOLIDAY,8,TE31,CC11,2
71312,WEEKENDS/HOLIDAY,8,TE16,TE31,4
71313,WEEKENDS/HOLIDAY,8,TE31,EW5,1
71314,WEEKENDS/HOLIDAY,8,EW5,TE31,23
71315,WEEKENDS/HOLIDAY,8,CC12,TE31,1
71316,WEEKENDS/HOLIDAY,8,NS5,TE31,3
71317,WEEKENDS/HOLIDAY,8,CC2,TE31,1
71318,WEEKENDS/HOLIDAY,8,NE13,TE31,1
71319,WEEKENDS/HOLIDAY,8,NS7,TE31,3
71320,WEEKENDS/HOLIDAY,8,NS25/EW13,TE31,11
71321,WEEKENDS/HOLIDAY,8,TE31,NS25/EW13,14
71322,WEEKENDS/HOLIDAY,8,TE31,NE1/CC29,3
71323,WEEKENDS/HOLIDAY,8,NE1/CC29,TE31,4
71324,WEEKENDS/HOLIDAY,8,TE31,SW5,1
71325,WEEKENDS/HOLIDAY,8,TE31,CC3,1
71326,WEEKENDS/HOLIDAY,8,EW7,TE31,3
71327,WEEKENDS/HOLIDAY,8,TE31,TE22,10
71328,WEEKENDS/HOLIDAY,8,TE31,NS9/TE2,4
71329,WEEKENDS/HOLIDAY,8,NS9/TE2,TE31,16
71330,WEEKENDS/HOLIDAY,8,NE17,TE31,2
71331,WEEKENDS/HOLIDAY,8,EW19,TE31,2
71332,WEEKENDS/HOLIDAY,8,CC16,TE31,1
71333,WEEKENDS/HOLIDAY,8,PE6,TE31,1
71334,WEEKENDS/HOLIDAY,8,TE31,EW10,2
71335,WEEKENDS/HOLIDAY,8,EW10,TE31,1
71336,WEEKENDS/HOLIDAY,8,CC10/DT26,TE31,1
71337,WEEKENDS/HOLIDAY,8,TE31,NS28,6
71338,WEEKENDS/HOLIDAY,8,NS28,TE31,3
71339,WEEKENDS/HOLIDAY,8,NE12/CC13,TE31,7
71340,WEEKENDS/HOLIDAY,8,TE31,NS20,7
71341,WEEKENDS/HOLIDAY,8,NS20,TE31,4
71342,WEEKENDS/HOLIDAY,8,EW27,TE31,3
71343,WEEKENDS/HOLIDAY,8,NE14,TE31,8
71344,WEEKENDS/HOLIDAY,8,EW18,TE31,2
71345,WEEKENDS/HOLIDAY,8,TE31,EW18,13
71346,WEEKENDS/HOLIDAY,8,CC8,TE31,2
71347,WEEKENDS/HOLIDAY,8,TE31,CC14,1
71348,WEEKENDS/HOLIDAY,8,CC7,TE31,6
71349,WEEKENDS/HOLIDAY,8,CC20,TE31,1
71350,WEEKENDS/HOLIDAY,8,NE7/DT12,TE31,1
71351,WEEKENDS/HOLIDAY,8,NE11,TE31,1
71352,WEEKENDS/HOLIDAY,8,BP4,TE31,2
71353,WEEKENDS/HOLIDAY,8,TE14/NS22,TE31,13
71354,WEEKENDS/HOLIDAY,8,TE31,TE14/NS22,15
71355,WEEKENDS/HOLIDAY,8,NS24/NE6/CC1,TE31,2
71356,WEEKENDS/HOLIDAY,8,TE31,NS24/NE6/CC1,5
71357,WEEKENDS/HOLIDAY,8,NS16,TE31,24
71358,WEEKENDS/HOLIDAY,8,TE31,NS16,8
71359,WEEKENDS/HOLIDAY,8,TE31,CE1/DT16,17
71360,WEEKENDS/HOLIDAY,8,CE1/DT16,TE31,4
71361,WEEKENDS/HOLIDAY,8,CC28,TE31,1
71362,WEEKENDS/HOLIDAY,8,TE6,TE31,6
71363,WEEKENDS/HOLIDAY,8,TE7,TE31,1
71364,WEEKENDS/HOLIDAY,8,NE16,TE31,1
71365,WEEKENDS/HOLIDAY,8,TE31,CC6,4
71366,WEEKENDS/HOLIDAY,8,CC6,TE31,2
71367,WEEKENDS/HOLIDAY,8,EW28,TE31,2
71368,WEEKENDS/HOLIDAY,8,TE31,TE1,3
71369,WEEKENDS/HOLIDAY,8,TE1,TE31,6
71370,WEEKENDS/HOLIDAY,8,EW25,TE31,2
71371,WEEKENDS/HOLIDAY,8,NS13,TE31,17
71372,WEEKENDS/HOLIDAY,8,TE31,NS13,18
71373,WEEKENDS/HOLIDAY,8,TE31,NE4/DT19,2
71374,WEEKENDS/HOLIDAY,8,NE4/DT19,TE31,8
71375,WEEKENDS/HOLIDAY,8,DT30,TE31,2
71376,WEEKENDS/HOLIDAY,8,NS3,TE31,2
71377,WEEKENDS/HOLIDAY,8,TE31,NS3,1
71378,WEEKENDS/HOLIDAY,8,EW24/NS1,TE31,5
71379,WEEKENDS/HOLIDAY,8,SW4,TE31,1
71380,WEEKENDS/HOLIDAY,8,TE31,EW12/DT14,4
71381,WEEKENDS/HOLIDAY,8,EW12/DT14,TE31,2
71382,WEEKENDS/HOLIDAY,9,NE17,TE31,1
71383,WEEKENDS/HOLIDAY,9,NS14,TE31,10
71384,WEEKENDS/HOLIDAY,9,TE31,NS14,4
71385,WEEKENDS/HOLIDAY,9,CG2,TE31,14
71386,WEEKENDS/HOLIDAY,9,DT22,TE31,2
71387,WEEKENDS/HOLIDAY,9,TE31,EW8/CC9,2
71388,WEEKENDS/HOLIDAY,9,EW8/CC9,TE31,13
71389,WEEKENDS/HOLIDAY,9,TE7,TE31,2
71390,WEEKENDS/HOLIDAY,9,TE1,TE31,1
71391,WEEKENDS/HOLIDAY,9,TE31,EW1,1
71392,WEEKENDS/HOLIDAY,9,EW1,TE31,5
71393,WEEKENDS/HOLIDAY,9,NS23,TE31,24
71394,WEEKENDS/HOLIDAY,9,TE31,NS23,15
71395,WEEKENDS/HOLIDAY,9,NS18,TE31,8
71396,WEEKENDS/HOLIDAY,9,NE9,TE31,1
71397,WEEKENDS/HOLIDAY,9,NS2,TE31,5
71398,WEEKENDS/HOLIDAY,9,EW22,TE31,1
71399,WEEKENDS/HOLIDAY,9,NE10,TE31,3
71400,WEEKENDS/HOLIDAY,9,NS24/NE6/CC1,TE31,7
71401,WEEKENDS/HOLIDAY,9,TE31,NS24/NE6/CC1,2
71402,WEEKENDS/HOLIDAY,9,DT6,TE31,1
71403,WEEKENDS/HOLIDAY,9,NS8,TE31,7
71404,WEEKENDS/HOLIDAY,9,CC12,TE31,2
71405,WEEKENDS/HOLIDAY,9,TE31,CC12,3
71406,WEEKENDS/HOLIDAY,9,NS11,TE31,30
71407,WEEKENDS/HOLIDAY,9,TE31,NS11,1
71408,WEEKENDS/HOLIDAY,9,EW23,TE31,7
71409,WEEKENDS/HOLIDAY,9,TE31,EW23,2
71410,WEEKENDS/HOLIDAY,9,CC25,TE31,3
71411,WEEKENDS/HOLIDAY,9,SW2,TE31,1
71412,WEEKENDS/HOLIDAY,9,TE31,CC14,1
71413,WEEKENDS/HOLIDAY,9,EW3,TE31,3
71414,WEEKENDS/HOLIDAY,9,TE18,TE31,17
71415,WEEKENDS/HOLIDAY,9,SE2,TE31,1
71416,WEEKENDS/HOLIDAY,9,TE31,TE14/NS22,15
71417,WEEKENDS/HOLIDAY,9,TE14/NS22,TE31,39
71418,WEEKENDS/HOLIDAY,9,TE31,TE16,2
71419,WEEKENDS/HOLIDAY,9,TE16,TE31,15
71420,WEEKENDS/HOLIDAY,9,TE31,SW5,2
71421,WEEKENDS/HOLIDAY,9,SW5,TE31,1
71422,WEEKENDS/HOLIDAY,9,EW24/NS1,TE31,4
71423,WEEKENDS/HOLIDAY,9,TE31,EW24/NS1,1
71424,WEEKENDS/HOLIDAY,9,EW14/NS26,TE31,7
71425,WEEKENDS/HOLIDAY,9,TE31,EW14/NS26,25
71426,WEEKENDS/HOLIDAY,9,DT1,TE31,1
71427,WEEKENDS/HOLIDAY,9,TE31,EW4,1
71428,WEEKENDS/HOLIDAY,9,EW4,TE31,2
71429,WEEKENDS/HOLIDAY,9,CC6,TE31,3
71430,WEEKENDS/HOLIDAY,9,TE31,CC6,6
71431,WEEKENDS/HOLIDAY,9,TE12,TE31,1
71432,WEEKENDS/HOLIDAY,9,CC8,TE31,2
71433,WEEKENDS/HOLIDAY,9,CE1/DT16,TE31,3
71434,WEEKENDS/HOLIDAY,9,TE31,CE1/DT16,26
71435,WEEKENDS/HOLIDAY,9,EW9,TE31,8
71436,WEEKENDS/HOLIDAY,9,TE31,EW9,3
71437,WEEKENDS/HOLIDAY,9,NE16,TE31,5
71438,WEEKENDS/HOLIDAY,9,TE31,NE12/CC13,1
71439,WEEKENDS/HOLIDAY,9,NE12/CC13,TE31,11
71440,WEEKENDS/HOLIDAY,9,NE7/DT12,TE31,3
71441,WEEKENDS/HOLIDAY,9,TE31,NE7/DT12,5
71442,WEEKENDS/HOLIDAY,9,EW17,TE31,5
71443,WEEKENDS/HOLIDAY,9,TE31,EW17,3
71444,WEEKENDS/HOLIDAY,9,NS5,TE31,5
71445,WEEKENDS/HOLIDAY,9,TE31,CC5,1
71446,WEEKENDS/HOLIDAY,9,CC5,TE31,2
71447,WEEKENDS/HOLIDAY,9,PE2,TE31,1
71448,WEEKENDS/HOLIDAY,9,DT23,TE31,1
71449,WEEKENDS/HOLIDAY,9,TE5,TE31,4
71450,WEEKENDS/HOLIDAY,9,TE6,TE31,7
71451,WEEKENDS/HOLIDAY,9,TE31,EW21/CC22,3
71452,WEEKENDS/HOLIDAY,9,EW21/CC22,TE31,1
71453,WEEKENDS/HOLIDAY,9,NS12,TE31,3
71454,WEEKENDS/HOLIDAY,9,EW5,TE31,10
71455,WEEKENDS/HOLIDAY,9,NE13,TE31,2
71456,WEEKENDS/HOLIDAY,9,TE19,TE31,1
71457,WEEKENDS/HOLIDAY,9,EW19,TE31,7
71458,WEEKENDS/HOLIDAY,9,DT7,TE31,1
71459,WEEKENDS/HOLIDAY,9,TE31,NS4,2
71460,WEEKENDS/HOLIDAY,9,NS4,TE31,1
71461,WEEKENDS/HOLIDAY,9,NS7,TE31,2
71462,WEEKENDS/HOLIDAY,9,DT13,TE31,6
71463,WEEKENDS/HOLIDAY,9,NE1/CC29,TE31,17
71464,WEEKENDS/HOLIDAY,9,TE31,NE1/CC29,3
71465,WEEKENDS/HOLIDAY,9,NS13,TE31,21
71466,WEEKENDS/HOLIDAY,9,EW12/DT14,TE31,10
71467,WEEKENDS/HOLIDAY,9,TE31,EW12/DT14,1
71468,WEEKENDS/HOLIDAY,9,CC2,TE31,3
71469,WEEKENDS/HOLIDAY,9,DT8,TE31,1
71470,WEEKENDS/HOLIDAY,9,TE31,NS25/EW13,18
71471,WEEKENDS/HOLIDAY,9,NS25/EW13,TE31,15
71472,WEEKENDS/HOLIDAY,9,NE11,TE31,3
71473,WEEKENDS/HOLIDAY,9,EW15,TE31,9
71474,WEEKENDS/HOLIDAY,9,TE31,CC11,1
71475,WEEKENDS/HOLIDAY,9,NS19,TE31,12
71476,WEEKENDS/HOLIDAY,9,TE31,NS19,2
71477,WEEKENDS/HOLIDAY,9,EW18,TE31,15
71478,WEEKENDS/HOLIDAY,9,EW33,TE31,2
71479,WEEKENDS/HOLIDAY,9,TE31,NE14,3
71480,WEEKENDS/HOLIDAY,9,NE14,TE31,5
71481,WEEKENDS/HOLIDAY,9,TE31,EW7,1
71482,WEEKENDS/HOLIDAY,9,NS15,TE31,1
71483,WEEKENDS/HOLIDAY,9,EW20,TE31,1
71484,WEEKENDS/HOLIDAY,9,EW26,TE31,7
71485,WEEKENDS/HOLIDAY,9,CC7,TE31,2
71486,WEEKENDS/HOLIDAY,9,TE31,NS16,4
71487,WEEKENDS/HOLIDAY,9,NS16,TE31,23
71488,WEEKENDS/HOLIDAY,9,CC10/DT26,TE31,4
71489,WEEKENDS/HOLIDAY,9,TE31,TE13,1
71490,WEEKENDS/HOLIDAY,9,TE13,TE31,2
71491,WEEKENDS/HOLIDAY,9,NS17/CC15,TE31,42
71492,WEEKENDS/HOLIDAY,9,TE31,NS17/CC15,1
71493,WEEKENDS/HOLIDAY,9,CC4/DT15,TE31,4
71494,WEEKENDS/HOLIDAY,9,TE31,CC4/DT15,7
71495,WEEKENDS/HOLIDAY,9,TE31,EW11,1
71496,WEEKENDS/HOLIDAY,9,EW11,TE31,9
71497,WEEKENDS/HOLIDAY,9,EW2/DT32,TE31,5
71498,WEEKENDS/HOLIDAY,9,EW16/NE3/TE17,TE31,4
71499,WEEKENDS/HOLIDAY,9,NS21/DT11,TE31,6
71500,WEEKENDS/HOLIDAY,9,TE31,NS21/DT11,7
71501,WEEKENDS/HOLIDAY,9,TE31,NS28,4
71502,WEEKENDS/HOLIDAY,9,NS28,TE31,3
71503,WEEKENDS/HOLIDAY,9,TE31,NS10,1
71504,WEEKENDS/HOLIDAY,9,NS10,TE31,10
71505,WEEKENDS/HOLIDAY,9,NS9/TE2,TE31,10
71506,WEEKENDS/HOLIDAY,9,TE8,TE31,8
71507,WEEKENDS/HOLIDAY,9,EW28,TE31,7
71508,WEEKENDS/HOLIDAY,9,TE31,EW10,2
71509,WEEKENDS/HOLIDAY,9,EW10,TE31,10
71510,WEEKENDS/HOLIDAY,9,TE31,TE22,14
71511,WEEKENDS/HOLIDAY,9,TE22,TE31,4
71512,WEEKENDS/HOLIDAY,9,NS20,TE31,10
71513,WEEKENDS/HOLIDAY,9,TE31,NS20,7
71514,WEEKENDS/HOLIDAY,9,NE4/DT19,TE31,2
71515,WEEKENDS/HOLIDAY,9,TE31,NE4/DT19,2
71516,WEEKENDS/HOLIDAY,9,DT10/TE11,TE31,1
71517,WEEKENDS/HOLIDAY,9,NS3,TE31,3
71518,WEEKENDS/HOLIDAY,9,TE3,TE31,3
71519,WEEKENDS/HOLIDAY,9,CC3,TE31,1
71520,WEEKENDS/HOLIDAY,9,TE31,CC3,2
71521,WEEKENDS/HOLIDAY,9,NE8,TE31,1
71522,WEEKENDS/HOLIDAY,9,TE31,NE8,3
71523,WEEKENDS/HOLIDAY,9,TE15,TE31,11
71524,WEEKENDS/HOLIDAY,9,EW27,TE31,6
71525,WEEKENDS/HOLIDAY,10,TE31,NS13,1
71526,WEEKENDS/HOLIDAY,10,NS13,TE31,27
71527,WEEKENDS/HOLIDAY,10,NS7,TE31,3
71528,WEEKENDS/HOLIDAY,10,TE31,NS7,3
71529,WEEKENDS/HOLIDAY,10,DT13,TE31,1
71530,WEEKENDS/HOLIDAY,10,TE31,DT13,1
71531,WEEKENDS/HOLIDAY,10,EW33,TE31,3
71532,WEEKENDS/HOLIDAY,10,TE31,EW14/NS26,31
71533,WEEKENDS/HOLIDAY,10,EW14/NS26,TE31,16
71534,WEEKENDS/HOLIDAY,10,TE31,NS15,4
71535,WEEKENDS/HOLIDAY,10,TE16,TE31,19
71536,WEEKENDS/HOLIDAY,10,EW7,TE31,5
71537,WEEKENDS/HOLIDAY,10,TE31,CC19/DT9,1
71538,WEEKENDS/HOLIDAY,10,NE15,TE31,7
71539,WEEKENDS/HOLIDAY,10,TE31,NE15,1
71540,WEEKENDS/HOLIDAY,10,DT21,TE31,7
71541,WEEKENDS/HOLIDAY,10,TE31,TE22,34
71542,WEEKENDS/HOLIDAY,10,TE22,TE31,4
71543,WEEKENDS/HOLIDAY,10,TE14/NS22,TE31,80
71544,WEEKENDS/HOLIDAY,10,TE31,TE14/NS22,30
71545,WEEKENDS/HOLIDAY,10,EW15,TE31,6
71546,WEEKENDS/HOLIDAY,10,TE31,EW15,1
71547,WEEKENDS/HOLIDAY,10,EW10,TE31,2
71548,WEEKENDS/HOLIDAY,10,TE31,EW10,5
71549,WEEKENDS/HOLIDAY,10,TE31,NS24/NE6/CC1,4
71550,WEEKENDS/HOLIDAY,10,NS24/NE6/CC1,TE31,21
71551,WEEKENDS/HOLIDAY,10,EW26,TE31,2
71552,WEEKENDS/HOLIDAY,10,TE31,EW26,1
71553,WEEKENDS/HOLIDAY,10,EW18,TE31,6
71554,WEEKENDS/HOLIDAY,10,TE31,EW18,2
71555,WEEKENDS/HOLIDAY,10,TE31,TE6,2
71556,WEEKENDS/HOLIDAY,10,TE6,TE31,3
71557,WEEKENDS/HOLIDAY,10,EW1,TE31,12
71558,WEEKENDS/HOLIDAY,10,EW24/NS1,TE31,6
71559,WEEKENDS/HOLIDAY,10,TE31,EW24/NS1,2
71560,WEEKENDS/HOLIDAY,10,TE7,TE31,1
71561,WEEKENDS/HOLIDAY,10,CC14,TE31,1
71562,WEEKENDS/HOLIDAY,10,NS16,TE31,18
71563,WEEKENDS/HOLIDAY,10,TE31,TE4,2
71564,WEEKENDS/HOLIDAY,10,NS5,TE31,4
71565,WEEKENDS/HOLIDAY,10,NE14,TE31,2
71566,WEEKENDS/HOLIDAY,10,TE31,NE14,2
71567,WEEKENDS/HOLIDAY,10,EW11,TE31,11
71568,WEEKENDS/HOLIDAY,10,TE31,EW11,4
71569,WEEKENDS/HOLIDAY,10,CC24,TE31,1
71570,WEEKENDS/HOLIDAY,10,TE31,NE12/CC13,3
71571,WEEKENDS/HOLIDAY,10,NE12/CC13,TE31,11
71572,WEEKENDS/HOLIDAY,10,EW25,TE31,2
71573,WEEKENDS/HOLIDAY,10,TE31,DT27,1
71574,WEEKENDS/HOLIDAY,10,EW3,TE31,3
71575,WEEKENDS/HOLIDAY,10,NE5,TE31,7
71576,WEEKENDS/HOLIDAY,10,TE19,TE31,2
71577,WEEKENDS/HOLIDAY,10,TE31,TE19,1
71578,WEEKENDS/HOLIDAY,10,DT5,TE31,2
71579,WEEKENDS/HOLIDAY,10,TE31,NE17,1
71580,WEEKENDS/HOLIDAY,10,NE17,TE31,3
71581,WEEKENDS/HOLIDAY,10,NE13,TE31,1
71582,WEEKENDS/HOLIDAY,10,TE31,EW12/DT14,9
71583,WEEKENDS/HOLIDAY,10,EW12/DT14,TE31,30
71584,WEEKENDS/HOLIDAY,10,TE12,TE31,6
71585,WEEKENDS/HOLIDAY,10,CC8,TE31,6
71586,WEEKENDS/HOLIDAY,10,TE31,CC8,1
71587,WEEKENDS/HOLIDAY,10,NS14,TE31,12
71588,WEEKENDS/HOLIDAY,10,NS28,TE31,25
71589,WEEKENDS/HOLIDAY,10,TE31,NS28,15
71590,WEEKENDS/HOLIDAY,10,TE31,NS9/TE2,2
71591,WEEKENDS/HOLIDAY,10,NS9/TE2,TE31,19
71592,WEEKENDS/HOLIDAY,10,TE18,TE31,46
71593,WEEKENDS/HOLIDAY,10,TE31,TE18,7
71594,WEEKENDS/HOLIDAY,10,TE31,NS19,7
71595,WEEKENDS/HOLIDAY,10,NS19,TE31,16
71596,WEEKENDS/HOLIDAY,10,TE31,TE8,2
71597,WEEKENDS/HOLIDAY,10,TE8,TE31,6
71598,WEEKENDS/HOLIDAY,10,CC4/DT15,TE31,7
71599,WEEKENDS/HOLIDAY,10,TE31,CC4/DT15,15
71600,WEEKENDS/HOLIDAY,10,DT1,TE31,1
71601,WEEKENDS/HOLIDAY,10,CC26,TE31,1
71602,WEEKENDS/HOLIDAY,10,TE3,TE31,3
71603,WEEKENDS/HOLIDAY,10,TE31,TE15,7
71604,WEEKENDS/HOLIDAY,10,TE15,TE31,7
71605,WEEKENDS/HOLIDAY,10,TE31,DT22,1
71606,WEEKENDS/HOLIDAY,10,DT28,TE31,1
71607,WEEKENDS/HOLIDAY,10,EW20,TE31,6
71608,WEEKENDS/HOLIDAY,10,TE31,EW20,1
71609,WEEKENDS/HOLIDAY,10,CE1/DT16,TE31,6
71610,WEEKENDS/HOLIDAY,10,TE31,CE1/DT16,80
71611,WEEKENDS/HOLIDAY,10,EW5,TE31,9
71612,WEEKENDS/HOLIDAY,10,NE1/CC29,TE31,20
71613,WEEKENDS/HOLIDAY,10,TE31,NE1/CC29,6
71614,WEEKENDS/HOLIDAY,10,NS18,TE31,6
71615,WEEKENDS/HOLIDAY,10,EW27,TE31,6
71616,WEEKENDS/HOLIDAY,10,TE31,CC12,1
71617,WEEKENDS/HOLIDAY,10,CC12,TE31,2
71618,WEEKENDS/HOLIDAY,10,CC21,TE31,1
71619,WEEKENDS/HOLIDAY,10,TE13,TE31,10
71620,WEEKENDS/HOLIDAY,10,TE31,TE13,2
71621,WEEKENDS/HOLIDAY,10,TE31,CC7,2
71622,WEEKENDS/HOLIDAY,10,CC7,TE31,5
71623,WEEKENDS/HOLIDAY,10,DT33,TE31,4
71624,WEEKENDS/HOLIDAY,10,TE31,CC6,2
71625,WEEKENDS/HOLIDAY,10,CC6,TE31,6
71626,WEEKENDS/HOLIDAY,10,NS2,TE31,1
71627,WEEKENDS/HOLIDAY,10,TE31,NE7/DT12,5
71628,WEEKENDS/HOLIDAY,10,NE7/DT12,TE31,8
71629,WEEKENDS/HOLIDAY,10,EW29,TE31,1
71630,WEEKENDS/HOLIDAY,10,EW9,TE31,11
71631,WEEKENDS/HOLIDAY,10,TE31,EW9,1
71632,WEEKENDS/HOLIDAY,10,NE9,TE31,2
71633,WEEKENDS/HOLIDAY,10,TE31,CC10/DT26,1
71634,WEEKENDS/HOLIDAY,10,CC10/DT26,TE31,4
71635,WEEKENDS/HOLIDAY,10,TE31,NE8,1
71636,WEEKENDS/HOLIDAY,10,NE8,TE31,5
71637,WEEKENDS/HOLIDAY,10,PE1,TE31,2
71638,WEEKENDS/HOLIDAY,10,TE1,TE31,1
71639,WEEKENDS/HOLIDAY,10,TE31,TE1,1
71640,WEEKENDS/HOLIDAY,10,EW4,TE31,5
71641,WEEKENDS/HOLIDAY,10,EW8/CC9,TE31,46
71642,WEEKENDS/HOLIDAY,10,TE31,EW8/CC9,7
71643,WEEKENDS/HOLIDAY,10,EW2/DT32,TE31,10
71644,WEEKENDS/HOLIDAY,10,TE31,EW2/DT32,1
71645,WEEKENDS/HOLIDAY,10,CC3,TE31,2
71646,WEEKENDS/HOLIDAY,10,TE31,CC3,6
71647,WEEKENDS/HOLIDAY,10,CG2,TE31,9
71648,WEEKENDS/HOLIDAY,10,EW23,TE31,4
71649,WEEKENDS/HOLIDAY,10,TE31,EW23,3
71650,WEEKENDS/HOLIDAY,10,EW6,TE31,4
71651,WEEKENDS/HOLIDAY,10,TE31,NS17/CC15,3
71652,WEEKENDS/HOLIDAY,10,NS17/CC15,TE31,18
71653,WEEKENDS/HOLIDAY,10,EW19,TE31,3
71654,WEEKENDS/HOLIDAY,10,TE31,EW19,1
71655,WEEKENDS/HOLIDAY,10,NE10,TE31,2
71656,WEEKENDS/HOLIDAY,10,TE31,CC28,2
71657,WEEKENDS/HOLIDAY,10,NS21/DT11,TE31,3
71658,WEEKENDS/HOLIDAY,10,NS8,TE31,1
71659,WEEKENDS/HOLIDAY,10,TE31,CC2,2
71660,WEEKENDS/HOLIDAY,10,TE31,NS25/EW13,32
71661,WEEKENDS/HOLIDAY,10,NS25/EW13,TE31,39
71662,WEEKENDS/HOLIDAY,10,NS20,TE31,18
71663,WEEKENDS/HOLIDAY,10,TE31,NS20,7
71664,WEEKENDS/HOLIDAY,10,EW22,TE31,2
71665,WEEKENDS/HOLIDAY,10,CC11,TE31,1
71666,WEEKENDS/HOLIDAY,10,TE31,NS12,1
71667,WEEKENDS/HOLIDAY,10,NS10,TE31,9
71668,WEEKENDS/HOLIDAY,10,NE4/DT19,TE31,16
71669,WEEKENDS/HOLIDAY,10,TE31,NE4/DT19,5
71670,WEEKENDS/HOLIDAY,10,TE31,CC5,6
71671,WEEKENDS/HOLIDAY,10,NS4,TE31,2
71672,WEEKENDS/HOLIDAY,10,NS23,TE31,43
71673,WEEKENDS/HOLIDAY,10,TE31,NS23,16
71674,WEEKENDS/HOLIDAY,10,EW30,TE31,1
71675,WEEKENDS/HOLIDAY,10,TE31,NS3,1
71676,WEEKENDS/HOLIDAY,10,EW17,TE31,7
71677,WEEKENDS/HOLIDAY,10,EW32,TE31,1
71678,WEEKENDS/HOLIDAY,10,TE31,EW28,2
71679,WEEKENDS/HOLIDAY,10,EW28,TE31,5
71680,WEEKENDS/HOLIDAY,10,EW16/NE3/TE17,TE31,9
71681,WEEKENDS/HOLIDAY,10,EW21/CC22,TE31,3
71682,WEEKENDS/HOLIDAY,10,TE31,NS11,1
71683,WEEKENDS/HOLIDAY,10,NS11,TE31,6
71684,WEEKENDS/HOLIDAY,11,TE31,TE22,39
71685,WEEKENDS/HOLIDAY,11,TE22,TE31,14
71686,WEEKENDS/HOLIDAY,11,CC25,TE31,3
71687,WEEKENDS/HOLIDAY,11,TE31,DT18,1
71688,WEEKENDS/HOLIDAY,11,TE31,NE1/CC29,4
71689,WEEKENDS/HOLIDAY,11,NE1/CC29,TE31,7
71690,WEEKENDS/HOLIDAY,11,TE31,CC2,2
71691,WEEKENDS/HOLIDAY,11,CC2,TE31,6
71692,WEEKENDS/HOLIDAY,11,NE11,TE31,1
71693,WEEKENDS/HOLIDAY,11,EW30,TE31,1
71694,WEEKENDS/HOLIDAY,11,EW15,TE31,8
71695,WEEKENDS/HOLIDAY,11,TE31,EW15,6
71696,WEEKENDS/HOLIDAY,11,NS25/EW13,TE31,72
71697,WEEKENDS/HOLIDAY,11,TE31,NS25/EW13,46
71698,WEEKENDS/HOLIDAY,11,CC28,TE31,1
71699,WEEKENDS/HOLIDAY,11,NS20,TE31,20
71700,WEEKENDS/HOLIDAY,11,TE31,NS20,8
71701,WEEKENDS/HOLIDAY,11,TE8,TE31,6
71702,WEEKENDS/HOLIDAY,11,TE31,TE8,1
71703,WEEKENDS/HOLIDAY,11,TE4,TE31,2
71704,WEEKENDS/HOLIDAY,11,TE31,TE4,1
71705,WEEKENDS/HOLIDAY,11,TE31,NS7,3
71706,WEEKENDS/HOLIDAY,11,NS7,TE31,6
71707,WEEKENDS/HOLIDAY,11,TE1,TE31,9
71708,WEEKENDS/HOLIDAY,11,TE5,TE31,3
71709,WEEKENDS/HOLIDAY,11,TE31,EW5,3
71710,WEEKENDS/HOLIDAY,11,EW5,TE31,9
71711,WEEKENDS/HOLIDAY,11,TE31,CC6,2
71712,WEEKENDS/HOLIDAY,11,CC6,TE31,12
71713,WEEKENDS/HOLIDAY,11,TE16,TE31,8
71714,WEEKENDS/HOLIDAY,11,TE31,TE16,1
71715,WEEKENDS/HOLIDAY,11,TE31,NS17/CC15,2
71716,WEEKENDS/HOLIDAY,11,NS17/CC15,TE31,8
71717,WEEKENDS/HOLIDAY,11,EW21/CC22,TE31,1
