,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,ORIGIN_PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
1381,2023-02,WEEKDAY,12,TRAIN,DT27,4056,3413
1384,2023-02,WEEKDAY,12,TRAIN,EW28,13954,8518
1387,2023-02,WEEKDAY,12,TRAIN,EW23,26203,25507
1389,2023-02,WEEKDAY,12,TRAIN,DT29,3664,2409
1390,2023-02,WEEKDAY,12,TRAIN,DT5,7903,6159
1392,2023-02,WEEKDAY,12,TRAIN,EW32,1448,732
1394,2023-02,WEEKDAY,12,TRAIN,TE15,2416,3659
1402,2023-02,WEEKDAY,12,TRAIN,NE7/DT12,16466,19966
1403,2023-02,WEEKDAY,12,TRAIN,NE5,4898,6313
1404,2023-02,WEEKDAY,12,TRAIN,DT13,6135,8143
1405,2023-02,WEEKDAY,12,TRAIN,NS23,11307,20210
1411,2023-02,WEEKDAY,12,TRAIN,NE8,12049,15905
1413,2023-02,WEEKDAY,12,TRAIN,TE4,1936,1584
1414,2023-02,WEEKDAY,12,TRAIN,TE14/NS22,24969,47252
1420,2023-02,WEEKDAY,12,TRAIN,TE7,3052,2105
1422,2023-02,WEEKDAY,12,TRAIN,NS7,8083,6592
1423,2023-02,WEEKDAY,12,TRAIN,NS18,9084,6166
1428,2023-02,WEEKDAY,12,TRAIN,NS25/EW13,15753,29982
1429,2023-02,WEEKDAY,12,TRAIN,NS10,24222,15803
1430,2023-02,WEEKDAY,12,TRAIN,EW2/DT32,29202,28465
1432,2023-02,WEEKDAY,12,TRAIN,TE6,4479,2778
1434,2023-02,WEEKDAY,12,TRAIN,CC28,2376,1604
1435,2023-02,WEEKDAY,12,TRAIN,NS27/CE2/TE20,2382,2150
1437,2023-02,WEEKDAY,12,TRAIN,DT30,4235,2379
1444,2023-02,WEEKDAY,12,TRAIN,DT7,1822,1951
1446,2023-02,WEEKDAY,12,TRAIN,NE10,10636,6935
1448,2023-02,WEEKDAY,12,TRAIN,DT20,2496,2110
1450,2023-02,WEEKDAY,12,TRAIN,EW7,9051,8028
1452,2023-02,WEEKDAY,12,TRAIN,DT10/TE11,3560,2811
1453,2023-02,WEEKDAY,12,TRAIN,CC16,6133,2941
1454,2023-02,WEEKDAY,12,TRAIN,DT33,8828,4789
1455,2023-02,WEEKDAY,12,TRAIN,CC25,3271,2099
1456,2023-02,WEEKDAY,12,TRAIN,NS16,24949,23054
1457,2023-02,WEEKDAY,12,TRAIN,NS15,19563,13832
1458,2023-02,WEEKDAY,12,TRAIN,EW18,11397,8399
1460,2023-02,WEEKDAY,12,TRAIN,TE8,3934,4153
1462,2023-02,WEEKDAY,12,TRAIN,CG2,9772,12728
1463,2023-02,WEEKDAY,12,TRAIN,CC5,2300,2520
1464,2023-02,WEEKDAY,12,TRAIN,DT24,2827,2196
1465,2023-02,WEEKDAY,12,TRAIN,TE5,1758,1260
1466,2023-02,WEEKDAY,12,TRAIN,EW26,16095,9058
1467,2023-02,WEEKDAY,12,TRAIN,CC6,3636,4751
1468,2023-02,WEEKDAY,12,TRAIN,CC23,6007,5435
1470,2023-02,WEEKDAY,12,TRAIN,EW24/NS1,29651,43193
1473,2023-02,WEEKDAY,12,TRAIN,CC2,2517,3883
1475,2023-02,WEEKDAY,12,TRAIN,EW11,10913,10572
1477,2023-02,WEEKDAY,12,TRAIN,EW9,10446,8955
1479,2023-02,WEEKDAY,12,TRAIN,DT25,1686,1623
1481,2023-02,WEEKDAY,12,TRAIN,NS12,7727,5257
1483,2023-02,WEEKDAY,12,TRAIN,DT23,1835,1772
1485,2023-02,WEEKDAY,12,TRAIN,NS21/DT11,29748,26673
1486,2023-02,WEEKDAY,12,TRAIN,EW3,11505,9433
1487,2023-02,WEEKDAY,12,TRAIN,DT17,11502,6220
1488,2023-02,WEEKDAY,12,TRAIN,TE12,2797,1731
1489,2023-02,WEEKDAY,12,TRAIN,EW31,1561,677
1490,2023-02,WEEKDAY,12,TRAIN,NS3,12577,9442
1495,2023-02,WEEKDAY,12,TRAIN,CC24,14389,13513
1497,2023-02,WEEKDAY,12,TRAIN,DT31,4246,3626
1499,2023-02,WEEKDAY,12,TRAIN,NS5,17059,11718
1501,2023-02,WEEKDAY,12,TRAIN,CC12,3770,2293
1503,2023-02,WEEKDAY,12,TRAIN,DT28,4781,3121
1504,2023-02,WEEKDAY,12,TRAIN,NE15,10066,6646
1505,2023-02,WEEKDAY,12,TRAIN,CC17/TE9,3128,2291
1507,2023-02,WEEKDAY,12,TRAIN,NS8,12594,7734
1509,2023-02,WEEKDAY,12,TRAIN,CG1/DT35,5728,6278
1510,2023-02,WEEKDAY,12,TRAIN,EW20,7883,5948
1511,2023-02,WEEKDAY,12,TRAIN,CC27,2336,1852
1512,2023-02,WEEKDAY,12,TRAIN,TE19,2458,1773
1513,2023-02,WEEKDAY,12,TRAIN,NS13,29294,25992
1514,2023-02,WEEKDAY,12,TRAIN,TE1,4211,4182
1515,2023-02,WEEKDAY,12,TRAIN,NS4/BP1,22267,20740
1516,2023-02,WEEKDAY,12,TRAIN,NS24/NE6/CC1,14856,19473
1517,2023-02,WEEKDAY,12,TRAIN,CC26,2513,1958
1518,2023-02,WEEKDAY,12,TRAIN,CC14,4200,2761
1519,2023-02,WEEKDAY,12,TRAIN,TE22,622,1810
1520,2023-02,WEEKDAY,12,TRAIN,TE18,4452,5471
1521,2023-02,WEEKDAY,12,TRAIN,EW19,8471,7532
1522,2023-02,WEEKDAY,12,TRAIN,DT8,3218,1865
1523,2023-02,WEEKDAY,12,TRAIN,EW25,3935,3226
1524,2023-02,WEEKDAY,12,TRAIN,NS2,15657,13060
1525,2023-02,WEEKDAY,12,TRAIN,CC10/DT26,9233,6584
1526,2023-02,WEEKDAY,12,TRAIN,DT21,3135,4502
1528,2023-02,WEEKDAY,13,TRAIN,CC23,6385,7164
1533,2023-02,WEEKDAY,13,TRAIN,TE4,1827,1716
1534,2023-02,WEEKDAY,13,TRAIN,NE17/PTC,26657,27243
1535,2023-02,WEEKDAY,13,TRAIN,NS21/DT11,28377,32840
1536,2023-02,WEEKDAY,13,TRAIN,EW29,5517,4232
1537,2023-02,WEEKDAY,13,TRAIN,EW30,927,569
1539,2023-02,WEEKDAY,13,TRAIN,EW12/DT14,31569,36235
1541,2023-02,WEEKDAY,13,TRAIN,DT27,7877,4146
1542,2023-02,WEEKDAY,13,TRAIN,TE14/NS22,33312,39561
1544,2023-02,WEEKDAY,13,TRAIN,NS11,19925,19505
1546,2023-02,WEEKDAY,13,TRAIN,DT20,1874,2624
1547,2023-02,WEEKDAY,13,TRAIN,TE6,5765,4378
1548,2023-02,WEEKDAY,13,TRAIN,TE22,1002,1696
1549,2023-02,WEEKDAY,13,TRAIN,EW28,13560,10427
1550,2023-02,WEEKDAY,13,TRAIN,EW25,3418,3478
1551,2023-02,WEEKDAY,13,TRAIN,EW4,8889,6644
1552,2023-02,WEEKDAY,13,TRAIN,DT17,4307,12737
1553,2023-02,WEEKDAY,13,TRAIN,TE19,1486,2585
1554,2023-02,WEEKDAY,13,TRAIN,DT25,3931,2257
1555,2023-02,WEEKDAY,13,TRAIN,CC3,2920,3449
1556,2023-02,WEEKDAY,13,TRAIN,TE15,4961,3490
1558,2023-02,WEEKDAY,13,TRAIN,CC26,1998,2316
1560,2023-02,WEEKDAY,13,TRAIN,DT23,1542,2088
1561,2023-02,WEEKDAY,13,TRAIN,DT10/TE11,6392,3396
1562,2023-02,WEEKDAY,13,TRAIN,EW26,15896,11682
1563,2023-02,WEEKDAY,13,TRAIN,CC28,2016,1847
1564,2023-02,WEEKDAY,13,TRAIN,NS16,27473,25473
1565,2023-02,WEEKDAY,13,TRAIN,EW20,8066,7248
1566,2023-02,WEEKDAY,13,TRAIN,NS15,17872,13676
1567,2023-02,WEEKDAY,13,TRAIN,NE11,5088,3802
1568,2023-02,WEEKDAY,13,TRAIN,NS27/CE2/TE20,1639,3201
1569,2023-02,WEEKDAY,13,TRAIN,NE4/DT19,44980,38307
1570,2023-02,WEEKDAY,13,TRAIN,NS10,22169,18986
1571,2023-02,WEEKDAY,13,TRAIN,NE10,11587,9009
1572,2023-02,WEEKDAY,13,TRAIN,CC27,1794,2534
1573,2023-02,WEEKDAY,13,TRAIN,DT2,2273,1031
1574,2023-02,WEEKDAY,13,TRAIN,DT24,2745,2677
1575,2023-02,WEEKDAY,13,TRAIN,TE13,1210,1567
1577,2023-02,WEEKDAY,13,TRAIN,CC14,5703,4905
1579,2023-02,WEEKDAY,13,TRAIN,NE13,13541,12364
1580,2023-02,WEEKDAY,13,TRAIN,EW7,8481,8920
1581,2023-02,WEEKDAY,13,TRAIN,DT3,3993,3254
1582,2023-02,WEEKDAY,13,TRAIN,EW17,16618,15104
1583,2023-02,WEEKDAY,13,TRAIN,CC11,7242,7677
1584,2023-02,WEEKDAY,13,TRAIN,NE7/DT12,17237,16922
1585,2023-02,WEEKDAY,13,TRAIN,NE12/CC13,37064,37373
1586,2023-02,WEEKDAY,13,TRAIN,CC17/TE9,6300,3830
1587,2023-02,WEEKDAY,13,TRAIN,NS3,12377,10454
1588,2023-02,WEEKDAY,13,TRAIN,NS24/NE6/CC1,17560,19285
1590,2023-02,WEEKDAY,13,TRAIN,CC16,5602,3995
1592,2023-02,WEEKDAY,13,TRAIN,EW10,5690,7319
1593,2023-02,WEEKDAY,13,TRAIN,CG1/DT35,5551,6643
1594,2023-02,WEEKDAY,13,TRAIN,EW5,20434,17932
1596,2023-02,WEEKDAY,13,TRAIN,EW27,21323,24890
1598,2023-02,WEEKDAY,13,TRAIN,CC8,8051,4409
1599,2023-02,WEEKDAY,13,TRAIN,EW1,16133,13827
1600,2023-02,WEEKDAY,13,TRAIN,EW16/NE3/TE17,18138,24175
1602,2023-02,WEEKDAY,13,TRAIN,TE1,3773,2591
1608,2023-02,WEEKDAY,13,TRAIN,NS7,7534,6699
1609,2023-02,WEEKDAY,13,TRAIN,DT8,5756,2972
1610,2023-02,WEEKDAY,13,TRAIN,EW6,5790,6420
1611,2023-02,WEEKDAY,13,TRAIN,DT6,6053,4447
1613,2023-02,WEEKDAY,13,TRAIN,NS9/TE2,30053,32169
1615,2023-02,WEEKDAY,13,TRAIN,NS23,14958,18291
1621,2023-02,WEEKDAY,13,TRAIN,CC6,4209,4888
1623,2023-02,WEEKDAY,13,TRAIN,TE12,1826,2423
1629,2023-02,WEEKDAY,13,TRAIN,NS13,29839,29197
1631,2023-02,WEEKDAY,13,TRAIN,NS12,6922,7114
1636,2023-02,WEEKDAY,13,TRAIN,EW18,9984,10751
