YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT33,4394,3386
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS28,562,1383
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SW7,882,796
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS20,12558,8604
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE3,2137,1433
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS19,12269,12152
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC12,1794,1239
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,BP4,539,491
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW22,1675,1689
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1194,1148
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PW3,253,265
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,17074,16947
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SW4,616,554
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS5,8270,7780
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,11368,11281
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT34,1213,952
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT31,2152,2059
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW3,5229,4845
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE7,1550,1303
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT30,2164,1650
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE16,1393,1147
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CG2,5471,6733
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,BP5,611,594
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE14,9605,8039
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE8,3253,2430
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE16/STC,15091,14411
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC7,1833,1859
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SW5,3003,2703
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SE5,910,780
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,BP2,930,751
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW33,906,621
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT29,2002,1439
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW23,14026,13380
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC10/DT26,4984,4388
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PW7,866,908
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT22,2423,3370
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW8/CC9,18281,18370
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS18,4254,3286
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PW6,498,378
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,EW24/NS1,20840,27177
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC24,1973,1840
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT28,2774,1918
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC20,1756,1442
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS17/CC15,14184,13525
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW27,12460,12790
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC21,2344,2130
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC16,1907,1476
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS17/CC15,12923,12613
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1221,1284
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC12,1181,1315
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC2,1164,1519
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,5889,3928
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE8,2947,2428
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW15,4882,4007
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE19,452,420
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1234,1102
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS15,3730,3114
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC5,1426,1528
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS2,7807,7946
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,1594,1375
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1063,988
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE3,817,886
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE1,544,432
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW8,653,671
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT20,1896,1245
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT2,463,395
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS12,3968,3585
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW7,788,780
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC27,519,405
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS20,10399,5926
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE14,8218,8199
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC6,3347,4216
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE10,4097,4090
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW4,3744,3367
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE6,2586,2263
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW21/CC22,6147,4961
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW29,2841,2185
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW32,769,508
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,14994,17274
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE13,7388,6251
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC3,2631,2688
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW31,708,220
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC14,1438,1940
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW5,9929,9377
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE4,434,566
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE11,2000,2040
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS18,3797,3315
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,4217,5117
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1068,895
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT25,822,860
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS8,5032,4344
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT21,1763,2173
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW9,6138,5693
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT31,2002,2004
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC24,2117,1568
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP9,757,623
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,4232,5684
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT18,1334,1049
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP5,562,527
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW6,461,439
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1127,1299
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE18,2772,1735
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1008,817
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW19,4070,4347
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE12,735,606
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT33,3880,3556
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS16,11907,12375
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT27,1832,1508
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT22,2472,3040
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW18,4311,4018
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW30,556,302
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW3,247,242
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW5,741,820
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE22,772,1783
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP6/DT1,10550,10090
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE16,1312,1283
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW1,7745,7942
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,21335,24248
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT8,802,848
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW28,6463,5105
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT7,920,1262
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW3,4808,4535
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW33,828,552
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,11807,12380
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC7,1578,1973
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE5,733,773
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC25,1563,1372
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW4,560,664
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE8,9415,10668
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS10,10273,9394
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW2,1297,1547
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE5,2475,2659
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW5,2665,2512
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,14134,13678
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW20,3380,3362
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW26,7961,7132
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW4,1860,1904
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS5,7273,7631
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CG2,7269,8305
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS23,8950,11220
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SE2,1638,1649
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP2,902,798
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,17359,16755
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW6,2818,3210
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP8,507,454
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE2,1463,1670
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,11794,17110
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT28,2253,1814
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC26,598,686
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW10,3468,3954
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,2447,2612
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,21283,18791
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC8,2203,2192
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT6,1632,1565
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE13,635,652
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS13,15045,14841
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE5,787,930
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW22,1308,1834
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW7,4140,4252
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE3,2040,1714
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS7,4621,4075
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW7,786,907
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC23,974,922
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE1,988,1026
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW14/NS26,5043,4594
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE16/STC,13845,13609
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW3,607,843
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS21/DT11,14577,15025
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS19,10959,11496
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS4/BP1,10317,11186
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW25,2247,2490
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC11,3170,2695
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW1,895,1072
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT34,934,1117
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS3,5471,5375
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT29,1584,1513
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP12,660,519
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,19186,22666
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP3,1183,1104
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC20,1287,1347
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS28,1028,1408
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC10/DT26,4290,4053
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP10,918,1152
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT3,1961,1809
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,1118,1164
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE7/DT12,10519,11457
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,16451,16652
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE3,1862,1899
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE7,1296,1208
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS14,7312,7030
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT23,703,871
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PE5,1345,1520
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP4,487,537
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT30,1798,1753
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS9/TE2,15133,16347
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT5,4770,3876
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,17827,18299
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP13,414,239
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW23,12641,12691
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT13,3252,3427
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT24,1339,1089
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT17,905,896
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE15,4692,5065
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP7,202,362
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW11,4917,5743
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CE1/DT16,9042,13859
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE6,1990,2034
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW17,7246,6873
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS11,10713,10679
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE15,1795,1803
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS27/CE2/TE20,892,1337
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,TE4,1124,731
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW24/NS1,22566,23725
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NE9,6402,4811
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,SW1,681,477
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE10,4104,4500
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC25,1642,1315
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC14,1631,1995
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW7,3863,4348
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS15,3968,3180
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW4,1799,1942
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,21683,17863
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW23,12335,12330
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT22,2534,3105
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1089,1009
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS5,7012,8236
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW26,7031,7309
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE8,9898,11235
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE13,6546,6195
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP9,698,585
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW1,634,462
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW17,6866,7218
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT21,2012,1892
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,10065,10585
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP10,847,1131
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW5,9440,9825
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT3,1913,1696
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC23,1122,765
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT25,727,847
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW6,426,430
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT23,758,796
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT8,884,901
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC19/DT9,2526,2636
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,15842,16863
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE7,1234,1226
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW7,757,958
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS18,3361,3236
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1041,1068
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW30,870,192
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1092,1209
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE7,955,1298
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT10/TE11,1590,1346
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW29,3887,2281
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT7,968,1746
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE14,7718,8615
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW4,502,610
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE4,978,704
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1073,894
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE11,1934,1879
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC26,795,605
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,14818,15199
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW3,4329,4617
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE13,725,529
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC21,2155,1953
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP12,672,487
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW1,7281,8231
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW5,2451,2349
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW32,985,435
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE22,1007,1911
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT18,1296,948
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS14,7089,7159
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT2,422,456
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT27,1647,1507
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS13,14176,15019
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE17/PTC,13742,13736
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS20,9159,6506
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS11,9403,10454
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT20,1889,1200
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE8,2658,2133
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE4,458,546
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW22,1259,1729
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS10,9232,9379
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW31,890,185
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC4/DT15,5135,5634
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE5,755,910
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE6,2334,2026
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS3,5095,5330
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS19,10983,11360
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW20,3289,3177
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1072,1068
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,5014,5321
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC12,1253,1187
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,17491,17703
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC6,3433,4279
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC8,2074,2088
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS23,11109,10461
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,10383,10743
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC7,1596,1922
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,12984,13915
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC3,3020,2655
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW28,5867,5424
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP11,893,765
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW33,1025,659
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW7,696,733
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS8,4656,4317
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CG2,8431,6273
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,5450,3678
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT29,1558,1676
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,5397,4095
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW15,5044,3401
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SW8,559,533
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP2,833,723
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT31,1820,2031
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT28,2269,1884
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW5,754,939
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE3,1716,1466
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,17913,16450
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW27,12256,14689
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT30,1687,2067
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC17/TE9,1039,1151
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,13377,11744
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT33,3593,3638
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE6,1857,1992
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,1012,1374
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,22285,21215
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE3,1647,1824
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW3,250,295
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW19,3948,4026
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW6,2589,3104
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT13,3356,3430
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE12,914,580
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC27,535,320
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,DT5,4542,3913
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE16,1416,1200
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC5,1659,1327
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PW1,917,981
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,PE5,1397,1446
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE2,1404,1733
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE19,561,348
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,12333,12013
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,5578,4194
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,9804,11135
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE5,2574,2622
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE15,4787,5084
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP5,574,510
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1082,1171
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS2,7365,8305
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW9,5875,5941
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE1,560,456
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP7,176,400
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW10,3775,3943
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE5,728,851
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,CC11,3777,2476
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP13,358,199
